date,open,high,low,close,volume
11/17/2015,37.4445,37.5679,37.0255,37.1215,1933909
11/18/2015,37.3002,37.8739,37.1917,37.8197,1804708
11/19/2015,37.8082,37.9799,37.6813,37.8162,1397233
11/20/2015,38.2819,38.7804,38.0232,38.6651,2760741
11/23/2015,38.6885,38.9587,38.4915,38.6502,1724156
11/24/2015,38.4641,38.6149,37.7251,38.2984,2382619
11/25/2015,38.4009,38.4661,38.1442,38.28,1175026
11/27/2015,38.275,38.5158,38.1675,38.4148,718882
11/30/2015,38.4099,38.5671,37.8749,37.961,1671358
12/1/2015,38.1645,39.0632,38.1152,39.003,2010252
12/2/2015,39.0756,39.4637,38.6367,38.7074,2332686
12/3/2015,38.8423,39.0373,37.9411,38.2272,2087512
12/4/2015,38.3024,38.9348,38.0934,38.7751,2478149
12/7/2015,38.8174,38.8642,38.1536,38.4656,1822573
12/8/2015,38.0431,38.7473,37.9446,38.5726,1546727
12/9/2015,38.3716,38.62,37.4214,37.9461,2316397
12/10/2015,37.9979,38.121,37.5704,37.8212,1615219
12/11/2015,37.2718,37.6918,37.2544,37.3425,2148892
12/14/2015,37.3843,38.0257,36.6379,37.9456,2695633
12/15/2015,38.2069,38.5532,37.7197,37.8237,2457572
12/16/2015,38.1461,38.889,37.6721,38.6447,2643369
12/17/2015,38.8722,38.8936,38.282,38.3084,1816854
12/18/2015,38.1789,38.5228,37.6495,37.6624,3373570
12/21/2015,37.971,38.1352,37.5281,37.859,1734077
12/22/2015,38.0317,38.3337,37.8789,38.174,1808290
12/23/2015,38.3512,38.4114,37.7023,38.2427,1522464
12/24/2015,38.2432,38.277,38.0376,38.1098,518661
12/28/2015,38.3168,38.9545,38.2039,38.9259,1550343
12/29/2015,39.1623,39.7445,39.123,39.5091,1912337
12/30/2015,39.5091,39.6333,39.1727,39.327,1421485
12/31/2015,39.2036,39.2289,38.6811,38.7154,1629769
1/4/2016,37.9286,37.9286,37.1991,37.7913,3353035
1/5/2016,38.0232,38.277,37.6027,37.8953,2250036
1/6/2016,37.34,38.1044,37.2221,37.7859,2398835
1/7/2016,37.1469,37.5858,36.5891,36.8737,3141543
1/8/2016,37.2121,37.3275,36.2726,36.3716,2364045
1/11/2016,36.4234,36.5791,35.8068,36.4791,2532698
1/12/2016,36.8613,37.239,36.6463,37.0897,2329617
1/13/2016,37.2887,37.4708,35.6685,35.8073,2574088
1/14/2016,36.0497,36.8185,35.0823,36.3955,2764651
1/15/2016,35.3306,36.0356,34.9086,35.3555,3815512
1/19/2016,35.8361,36.0949,35.3236,35.7829,2424626
1/20/2016,35.1271,36.1746,34.2254,35.7571,4102402
1/21/2016,35.8371,36.708,35.3863,36.1606,2584558
1/22/2016,36.9235,37.25,36.8489,37.0957,2346101
1/25/2016,37.0151,37.444,36.4508,36.5065,2256246
1/26/2016,36.5856,36.7971,36.1755,36.5149,1539687
1/27/2016,36.6194,36.6194,35.5028,35.7083,2111341
1/28/2016,36.7339,37.3793,36.3562,37.237,3090449
1/29/2016,37.2698,38.0733,37.033,37.8864,3772363
2/1/2016,38.3795,38.6945,37.8878,38.3551,5549553
2/2/2016,39.8345,40.3247,38.8443,38.8597,6760010
2/3/2016,39.1269,39.3832,36.6378,37.2907,6524535
2/4/2016,37.0523,37.0847,35.9581,36.3278,5221158
2/5/2016,36.1024,36.1631,34.8405,35.0206,5451761
2/8/2016,34.2204,35.0584,33.9383,35.0405,4449245
2/9/2016,34.4826,35.8765,34.2612,34.8842,4194892
2/10/2016,35.4201,35.9889,35.1016,35.1743,3001381
2/11/2016,34.6514,35.4463,34.3951,35.15,3234745
2/12/2016,35.441,35.6296,34.9121,35.1763,2315816
2/16/2016,35.7616,35.972,35.3401,35.7113,2161879
2/17/2016,36.1771,36.5135,35.6601,36.4244,2446024
2/18/2016,36.5234,36.6249,35.6073,35.7048,2352598
2/19/2016,35.6247,36.0292,35.4863,35.9337,1737632
2/22/2016,36.302,36.5675,36.0004,36.2791,1866901
2/23/2016,36.1322,36.3711,35.6132,35.6938,2056730
2/24/2016,35.3614,35.8894,34.934,35.8735,1845788
2/25/2016,35.9745,36.3019,35.4918,36.2825,1798657
2/26/2016,36.5054,36.6328,35.9252,36.0705,2113582
2/29/2016,35.8785,36.3562,35.6715,35.6904,2242706
3/1/2016,35.8934,36.9399,35.761,36.9319,2991249
3/2/2016,36.9668,36.9793,36.4881,36.7981,1806010
3/3/2016,36.798,36.8737,36.3079,36.4054,2017054
3/4/2016,36.5652,36.5752,36.1084,36.3373,2414210
3/7/2016,36.085,36.1875,35.0892,35.4704,3073582
3/8/2016,35.2509,35.9406,35.0325,35.5067,2613994
3/9/2016,35.5881,36.1392,35.4634,36.0979,1967760
3/10/2016,36.2163,36.6518,35.9924,36.4343,2220196
3/11/2016,36.8215,37.0678,36.6597,37.0663,1760578
3/14/2016,37.0713,37.5335,37.0062,37.3335,1633379
3/15/2016,37.1235,37.4713,36.9652,37.3499,1484480
3/16/2016,37.2743,37.7694,37.1474,37.6878,1458312
3/17/2016,37.7023,38.085,37.6879,37.7436,2217644
3/18/2016,37.9003,37.9257,37.4121,37.5908,2798141
3/21/2016,37.5162,37.9854,37.3848,37.9267,1431814
3/22/2016,37.7416,38.068,37.7135,37.8217,1099528
3/23/2016,37.9859,38.0874,37.6217,37.6978,1227984
3/24/2016,37.3813,37.6975,37.3464,37.5624,1548440
3/28/2016,37.6286,37.7346,37.4231,37.4848,1078666
3/29/2016,37.5047,38.1765,37.2365,38.1123,1993531
3/30/2016,38.2277,38.6806,38.1964,38.2342,2010144
3/31/2016,38.2342,38.2712,37.7321,37.9635,1619924
4/1/2016,37.6779,38.3188,37.5803,38.3004,1576163
4/4/2016,38.2925,38.4383,37.908,38.074,1340018
4/5/2016,37.7261,37.962,37.6002,37.748,1218080
4/6/2016,37.7117,38.2382,37.6351,38.2208,1259556
4/7/2016,38.084,38.285,37.6948,37.8252,1268787
4/8/2016,38.1113,38.174,37.6087,37.7928,1166291
4/11/2016,38.0904,38.1785,37.6868,37.6968,1581134
4/12/2016,37.7411,38.0641,37.3995,38.0342,1362844
4/13/2016,38.3323,38.603,38.0477,38.4119,1762882
4/14/2016,38.5835,38.795,38.477,38.585,1343187
4/15/2016,38.5905,38.8607,38.5621,38.8144,1578038
4/18/2016,38.8239,39.2399,38.6955,39.1966,1669035
4/19/2016,39.3369,39.3593,38.3302,38.6278,2187157
4/20/2016,38.7726,38.7975,38.38,38.5616,1704935
4/21/2016,38.6805,38.898,38.3939,38.8144,3862948
4/22/2016,37.0185,37.5167,36.3448,36.713,7006455
4/25/2016,36.5925,37.0668,36.5801,36.9339,2460297
4/26/2016,37.0439,37.1021,35.8446,36.0959,2779917
4/27/2016,36.0935,36.1845,35.2853,35.9014,3297376
4/28/2016,35.9925,36.2895,34.9927,35.0853,3114614
4/29/2016,35.0385,35.4361,35.0216,35.2256,2900034
5/2/2016,35.4266,35.6003,35.1499,35.5505,1665854
5/3/2016,35.4555,35.4988,35.1983,35.2535,1921854
5/4/2016,35.1704,35.5824,35.035,35.3993,1700481
5/5/2016,35.5799,35.7068,35.3038,35.5655,1476300
5/6/2016,35.4406,36.1268,35.4281,36.0865,1988124
5/9/2016,36.1621,36.5398,36.0028,36.283,1894629
5/10/2016,36.5732,36.824,36.4064,36.7931,1623950
5/11/2016,36.8498,36.8638,36.222,36.3537,1484648
5/12/2016,36.4259,36.5936,36.0412,36.2303,1348272
5/13/2016,36.1582,36.3906,36.0034,36.0691,1256157
5/16/2016,36.0437,36.4597,35.8287,36.3413,1121502
5/17/2016,36.3791,36.6175,35.7292,35.8382,1662231
5/18/2016,35.7541,36.1059,35.5809,35.9173,1619060
5/19/2016,35.7441,35.8536,35.3462,35.5953,1522630
5/20/2016,35.6525,36.2119,35.5804,35.9138,1731616
5/23/2016,35.8278,36.0029,35.6765,35.6919,1234923
5/24/2016,35.8212,36.5353,35.811,36.4771,1885148
5/25/2016,36.5751,36.8185,36.4557,36.7294,1608932
5/26/2016,36.6249,36.8787,36.4756,36.6712,1353648
5/27/2016,36.7,37.2175,36.6751,37.2021,1731848
5/31/2016,37.2598,37.4947,37.1011,37.2643,2114138
6/1/2016,37.2454,37.3897,37.0399,37.2449,1034898
6/2/2016,37.1275,37.1872,36.6746,37.0364,1687754
6/3/2016,36.8981,36.8981,36.5209,36.6179,1224521
6/6/2016,36.7493,36.7493,36.2412,36.3293,1492512
6/7/2016,36.4891,36.6603,36.3662,36.3806,1209957
6/8/2016,36.799,37.0135,36.6132,36.9697,1608037
6/9/2016,36.6782,37.0196,36.6498,36.9494,954401
6/10/2016,36.6224,36.8061,36.3517,36.4851,1445546
6/13/2016,36.3174,36.7742,36.3174,36.4199,1162180
6/14/2016,36.292,36.6249,36.1522,36.4881,1322853
6/15/2016,36.5712,36.6821,36.3915,36.4353,1156173
6/16/2016,36.2248,36.3457,35.6068,36.0402,2239377
6/17/2016,35.8979,35.8979,34.8892,35.045,4093520
6/20/2016,35.3465,35.6232,35.1027,35.1385,2271863
6/21/2016,35.3336,35.5989,35.0654,35.2754,1508707
6/22/2016,35.5326,35.5406,35.1261,35.3545,1445972
6/23/2016,35.3584,35.5739,34.8459,35.5734,2114915
6/24/2016,34.3443,35.0823,34.0826,34.097,4749076
6/27/2016,33.9622,34.0037,33.473,33.895,2905598
6/28/2016,34.404,34.4721,34.0795,34.3985,1903179
6/29/2016,34.5478,34.8086,34.4694,34.5941,2145957
6/30/2016,34.7165,35.021,34.5797,35.0091,2102460
7/1/2016,35.0872,35.457,35.0191,35.3435,1541788
7/5/2016,35.0828,35.2375,34.7902,35.0768,1415262
7/6/2016,34.8255,35.4803,34.7837,35.2798,1438249
7/7/2016,35.3365,35.3395,34.8668,35.1947,1053659
7/8/2016,35.3589,35.7242,35.237,35.7182,1490197
7/11/2016,35.7999,36.273,35.7722,36.187,1434256
7/12/2016,36.4218,36.605,36.2019,36.4512,1322357
7/13/2016,36.601,36.601,36.2775,36.3004,1016964
7/14/2016,36.5224,36.6319,36.3557,36.615,1065259
7/15/2016,36.8737,36.8737,36.5572,36.6065,1609393
7/18/2016,36.7199,37.5772,36.6503,37.4808,1925693
7/19/2016,37.3151,37.6495,37.2464,37.4913,1514556
7/20/2016,37.5231,37.8511,37.5231,37.6739,1119764
7/21/2016,37.6699,37.7271,37.3972,37.541,948518
7/22/2016,37.6859,37.7919,37.4537,37.7834,1041048
7/25/2016,37.7038,37.8105,37.5241,37.6958,1068203
7/26/2016,37.6958,37.7824,37.4585,37.7023,1183914
7/27/2016,37.7679,38.0406,37.6166,37.9172,1600934
7/28/2016,38.2591,38.2656,37.7739,38.1098,3655743
7/29/2016,39.6957,40.0057,39.312,39.3787,5066301
8/1/2016,39.1463,40.1823,39.0652,39.8564,3015239
8/2/2016,39.6768,39.9251,39.5374,39.8156,1986853
8/3/2016,39.634,39.7868,39.4623,39.7559,1454072
8/4/2016,39.7221,39.8196,39.5071,39.6728,1070910
8/5/2016,39.8151,40.1689,39.7007,40.1545,1798671
8/8/2016,40.1082,40.1878,39.8937,40.0699,1215795
8/9/2016,40.0331,40.473,40.0117,40.1819,1600036
8/10/2016,40.1605,40.3511,40.1327,40.2322,914145
8/11/2016,40.3307,40.5003,40.1082,40.2177,1276172
8/12/2016,40.063,40.1675,39.9908,40.1605,893014
8/15/2016,40.1685,40.375,40.0103,40.1063,925650
8/16/2016,39.9838,40.0217,39.6604,39.8689,1052863
8/17/2016,39.8097,40.0899,39.6256,40.0794,1060998
8/18/2016,40.0764,40.2078,39.8908,39.9465,861043
8/19/2016,39.7993,39.8709,39.6545,39.7923,1115431
8/22/2016,39.7355,39.7748,39.5275,39.6579,849305
8/23/2016,39.8336,39.8595,39.6101,39.64,913148
8/24/2016,39.6534,39.733,39.3499,39.4912,1278326
8/25/2016,39.4115,39.5469,39.1742,39.3767,1196956
8/26/2016,39.436,39.7798,39.2826,39.4723,1242939
8/29/2016,39.4639,39.7361,39.328,39.6017,770017
8/30/2016,39.4554,39.7101,39.2857,39.4076,1161858
8/31/2016,39.2922,39.3902,39.1727,39.3046,1066322
9/1/2016,39.4106,39.4558,39.1294,39.3817,1297257
9/2/2016,39.5743,39.6653,39.4743,39.6539,1343472
9/6/2016,39.7296,40.3516,39.5823,40.2088,1980072
9/7/2016,40.2043,40.3372,39.9948,40.2073,1140273
9/8/2016,40.0694,40.2287,39.8599,39.951,1172057
9/9/2016,39.7485,39.8967,39.215,39.2364,1878651
9/12/2016,39.0394,39.8182,38.9886,39.751,1854871
9/13/2016,39.5116,39.6002,39.0299,39.2484,1800438
9/14/2016,39.1891,39.627,39.1891,39.3349,1307659
9/15/2016,39.3126,39.9911,39.2454,39.8709,1558908
9/16/2016,39.761,39.761,39.4922,39.7087,2120436
9/19/2016,39.8649,40.0083,39.4892,39.5803,1144053
9/20/2016,39.8096,39.9465,39.7231,39.7987,1045044
9/21/2016,39.8724,40.1038,39.6121,40.06,1342061
9/22/2016,40.3073,40.7582,40.1934,40.6034,1750920
9/23/2016,40.5631,40.6556,40.4431,40.5541,1404956
9/26/2016,40.2983,40.3112,39.832,39.9415,1465723
9/27/2016,39.9007,40.4809,39.9007,40.3436,1360765
9/28/2016,40.0127,40.3197,39.948,40.3103,1463285
9/29/2016,40.1694,40.5018,39.8522,39.941,1343549
9/30/2016,39.9888,40.2122,39.8843,40.0117,1652301
10/3/2016,39.9366,39.9858,39.6221,39.8286,1482127
10/4/2016,40.0585,40.1331,39.7932,39.9485,1252717
10/5/2016,40.1083,40.2327,39.845,39.8709,1208045
10/6/2016,40.0127,40.1552,39.835,39.9629,1094674
10/7/2016,40.1048,40.1053,39.6514,39.845,1158361
10/10/2016,40.0052,40.6745,39.9211,40.5148,1488996
10/11/2016,40.5148,40.798,40.1764,40.2859,1713384
10/12/2016,40.4049,40.5313,40.2354,40.3954,903557
10/13/2016,40.1117,40.1361,39.741,40.0127,1362467
10/14/2016,40.1804,40.3118,39.9251,40.0386,1106644
10/17/2016,40.1078,40.481,40.0003,40.1501,1051342
10/18/2016,40.5168,41.2434,40.473,40.8791,2278374
10/19/2016,41.0298,41.2931,40.9644,41.1577,1493003
10/20/2016,41.1811,41.2261,40.8323,40.886,1387237
10/21/2016,40.8049,41.0184,40.7208,41.0069,1608124
10/24/2016,41.307,41.6977,41.2548,41.5882,1440729
10/25/2016,41.7255,41.7255,41.0687,41.2304,1881716
10/26/2016,41.1592,41.1886,40.6233,40.9094,1786327
10/27/2016,40.9547,41.1323,40.5367,40.673,2959334
10/28/2016,41.2995,41.7504,40.6556,40.783,4334161
10/31/2016,40.9258,40.9358,40.2078,40.3023,2232007
11/1/2016,40.3506,40.5044,39.7231,40.0824,2344682
11/2/2016,40.146,40.146,39.0632,39.2334,2339549
11/3/2016,39.0384,39.312,38.7462,38.9234,2164865
11/4/2016,38.3815,39.2364,38.3668,38.8692,1961228
11/7/2016,39.5584,40.0585,39.4564,39.9107,1983089
11/8/2016,39.9107,40.6078,39.7907,40.4058,1760650
11/9/2016,39.9007,40.3923,39.4133,40.0878,3083763
11/10/2016,40.3073,40.3103,38.2288,38.8289,5881496
11/11/2016,38.6557,38.6796,38.0949,38.4039,3575547
11/14/2016,38.4044,38.4054,37.0026,37.4818,3670724
11/15/2016,38.0914,38.8263,38.079,38.5736,2929883
11/16/2016,38.3377,38.9886,38.1341,38.8134,1789801
11/17/2016,38.9389,39.2574,38.807,39.121,1526383
11/18/2016,39.1712,39.3763,38.583,38.6139,1797670
11/21/2016,38.7199,39.1404,38.6303,39.0533,1623076
11/22/2016,39.2618,39.4996,39.0005,39.0632,1387539
11/23/2016,39.2882,39.2882,38.4487,38.7647,1306735
11/25/2016,38.9443,38.9588,38.7244,38.8259,610630
11/28/2016,38.7324,39.7968,38.7199,39.1026,2563181
11/29/2016,39.2315,39.6325,39.0802,39.2842,1554549
11/30/2016,39.2672,39.3872,38.4733,38.6094,2268209
12/1/2016,38.7423,38.7448,37.4888,38.0347,2853435
12/2/2016,37.9137,38.3417,37.7694,38.0411,1710666
12/5/2016,38.3169,38.8145,38.166,38.7259,1680441
12/6/2016,38.8238,39.0771,38.482,38.6243,1725846
12/7/2016,38.8119,39.4116,38.4925,39.3852,2019759
12/8/2016,39.4588,39.7599,39.2078,39.5693,1604857
12/9/2016,39.7748,40.3048,39.7126,40.2799,1895400
12/12/2016,40.0495,40.3745,40.0352,40.2028,1620853
12/13/2016,40.4262,41.0189,40.4038,40.573,2118082
12/14/2016,40.6019,41.0169,40.4456,40.6999,1791090
12/15/2016,40.6735,40.9542,40.4068,40.5884,1761296
12/16/2016,40.7208,40.7651,40.2137,40.2993,2586498
12/19/2016,40.2715,40.6168,40.0336,40.4317,1257569
12/20/2016,40.475,40.6303,40.3571,40.5661,1265832
12/21/2016,40.592,40.592,40.0635,40.4168,1452684
12/22/2016,40.2625,40.3606,40.1098,40.2914,1126733
12/23/2016,40.2083,40.3555,40.0639,40.1978,761894
12/27/2016,40.2416,40.6059,40.0983,40.3038,971318
12/28/2016,40.473,40.473,39.9311,40.0371,1208976
12/29/2016,39.9256,40.0958,39.7173,39.953,1052361
12/30/2016,39.9694,39.9732,39.2932,39.434,1727621
1/3/2017,39.8406,40.3787,39.6549,40.2083,1949713
1/4/2017,40.3018,40.478,40.0142,40.1963,1508128
1/5/2017,40.1829,40.4934,40.1043,40.4576,1334157
1/6/2017,40.5556,41.2508,40.382,41.0642,2007500
1/9/2017,41.1219,41.3239,40.8855,41.1622,1402220
1/10/2017,41.1567,41.2732,40.9612,41.104,1191745
1/11/2017,41.1344,41.2976,40.8781,41.2956,1319089
1/12/2017,41.2219,41.3214,40.8551,41.2791,1343881
1/13/2017,41.3523,41.5339,41.2786,41.3493,1284043
1/17/2017,41.3025,41.3115,40.9641,41.1761,1434048
1/18/2017,41.2926,41.2931,41.008,41.2538,1022809
1/19/2017,41.2528,41.4518,41.002,41.0224,1065361
1/20/2017,41.2573,41.2647,41.0338,41.2115,1299969
1/23/2017,41.3827,42.076,41.2378,42.0206,2445684
1/24/2017,42.1475,42.3734,41.9136,42.2744,1680342
1/25/2017,42.4745,42.7354,42.2849,42.7183,1654240
1/26/2017,42.7481,42.8451,42.3236,42.6451,3476628
1/27/2017,42.7457,43.1438,41.8947,42.0505,3734645
1/30/2017,41.6539,41.6623,40.8562,40.9955,3500198
1/31/2017,40.7801,40.9577,40.4765,40.8144,2010569
2/1/2017,41.0039,41.0039,40.4192,40.568,2240333
2/2/2017,40.5561,41.0318,40.4093,40.7183,1681140
2/3/2017,40.9607,41.11,40.7726,40.8114,1520825
2/6/2017,40.8507,40.9238,40.5207,40.8855,1344446
2/7/2017,41.0786,41.3981,40.9688,41.2642,1658674
2/8/2017,41.3289,41.5141,41.0592,41.2966,1296030
2/9/2017,41.3886,41.401,41.1283,41.3055,1188555
2/10/2017,41.4494,41.6584,41.3279,41.5439,1408395
2/13/2017,41.6857,41.8865,41.6133,41.7484,1289543
2/14/2017,41.7887,41.8996,41.5926,41.8016,1356856
2/15/2017,41.741,41.8884,41.6121,41.6668,1350727
2/16/2017,41.7255,41.934,41.6638,41.9081,1000301
2/17/2017,41.8654,42.1455,41.7892,42.1261,1454257
2/21/2017,42.1978,42.4073,42.1261,42.2615,1255063
2/22/2017,42.1983,42.4864,42.1341,42.3655,1219062
2/23/2017,42.3515,42.4281,41.9245,42.3475,1380082
2/24/2017,42.1808,42.2162,41.9475,42.1888,1339784
2/27/2017,42.0465,42.3312,41.95,42.2814,1005527
2/28/2017,42.1659,42.2396,41.8719,42.0455,1376538
3/1/2017,42.3665,42.6959,42.249,42.6337,1810019
3/2/2017,42.6118,42.6207,42.2341,42.2903,1244985
3/3/2017,42.245,42.3386,42.0343,42.252,1001822
3/6/2017,42.1415,42.245,41.8584,42.1619,1042885
3/7/2017,42.1614,42.4635,42.0748,42.355,1033754
3/8/2017,42.453,42.6426,42.36,42.4789,1024933
3/9/2017,42.4814,42.8307,42.4306,42.6879,1341284
3/10/2017,42.9297,43.0058,42.6765,42.8653,1330225
3/13/2017,42.8367,43.1502,42.8362,43.0233,1161054
3/14/2017,42.982,43.1726,42.8019,43.0895,1056640
3/15/2017,43.1905,43.287,42.8598,43.2129,1326543
3/16/2017,43.3194,43.4279,43.1696,43.293,1099196
3/17/2017,43.4762,43.513,43.212,43.411,1859364
3/20/2017,43.2671,43.3099,43.0275,43.189,1534860
3/21/2017,43.296,43.4656,42.1826,42.3047,2525899
3/22/2017,42.2719,42.564,42.1485,42.2878,1360245
3/23/2017,41.8693,41.8842,41.4518,41.7827,3272023
3/24/2017,41.8997,41.9992,41.2577,41.5583,2095662
3/27/2017,41.2075,41.8688,41.0189,41.726,1926002
3/28/2017,41.7847,42.0689,41.4152,41.8315,1511973
3/29/2017,41.937,42.3766,41.8688,42.2913,1450412
3/30/2017,42.3963,42.3973,42.137,42.2719,944881
3/31/2017,42.14,42.2759,42.0611,42.1883,1434126
4/3/2017,42.2356,42.7457,42.1749,42.6337,1960032
4/4/2017,42.1983,42.4471,42.1736,42.4257,1342079
4/5/2017,42.5321,42.8247,42.1743,42.2435,1846324
4/6/2017,42.2729,42.4764,41.9992,42.0537,1526267
4/7/2017,42.049,42.0928,41.6658,41.9047,1106322
4/10/2017,41.8768,42.1355,41.8395,41.8848,1041238
4/11/2017,41.8848,42.0306,41.5315,41.7942,969707
4/12/2017,41.7235,41.9853,41.6802,41.8728,1130371
4/13/2017,41.8519,41.9858,41.6932,41.8091,1068541
4/17/2017,41.8689,42.5785,41.8515,42.5531,1044134
4/18/2017,42.4241,42.6655,42.36,42.4963,931746
4/19/2017,42.6652,42.8053,42.4733,42.6217,1075195
4/20/2017,42.7825,42.991,42.671,42.7994,1183187
4/21/2017,42.8263,42.9169,42.6825,42.7432,1167291
4/24/2017,43.2154,43.7887,43.0994,43.7374,1688411
4/25/2017,43.9031,44.4002,43.7548,44.2305,2028333
4/26/2017,44.3575,44.4371,44.047,44.2455,1317002
4/27/2017,44.2882,44.4563,44.1479,44.3599,2331157
4/28/2017,46.2289,46.5723,45.9413,46.006,3827554
5/1/2017,45.9877,46.5684,45.821,46.4191,2316707
5/2/2017,46.4415,46.9249,46.3285,46.6316,1742960
5/3/2017,46.5798,47.284,46.538,47.1969,1816078
5/4/2017,47.2885,47.7288,47.1431,47.5089,1929039
5/5/2017,47.6084,47.6939,47.1793,47.2879,1607860
5/8/2017,47.1471,47.8208,47.1443,47.7064,1867759
5/9/2017,47.8378,47.8811,47.4929,47.6079,1679911
5/10/2017,47.5835,47.6079,47.266,47.5148,1140515
5/11/2017,47.3382,47.6716,47.2048,47.5671,1026187
5/12/2017,47.6647,47.6711,47.3765,47.5298,1209071
5/15/2017,47.5372,47.906,47.4143,47.7328,1331332
5/16/2017,47.9483,48.065,47.789,48.001,1096302
5/17/2017,47.7566,47.8208,46.7793,46.8843,2437402
5/18/2017,46.9356,47.482,46.8396,47.2989,1791899
5/19/2017,47.4143,47.7497,47.3735,47.5054,1353827
5/22/2017,47.6223,48.0114,47.6004,47.9741,1380789
5/23/2017,48.2672,48.4937,47.9955,48.2966,1538068
5/24/2017,48.531,48.673,48.3503,48.6479,1137051
5/25/2017,48.7171,49.5521,48.6583,49.357,1944850
5/26/2017,49.364,49.5825,49.1331,49.4272,1628630
5/30/2017,49.3889,49.6437,49.3321,49.5715,1509468
5/31/2017,49.5735,49.7422,48.8505,49.1197,1715893
6/1/2017,49.3123,49.4207,48.8311,49.1794,1300169
6/2/2017,49.1943,49.5869,49.1187,49.569,1727211
6/5/2017,49.6571,50.1304,49.5357,49.9552,1372356
6/6/2017,49.9268,50.1906,49.5033,49.5969,1544729
6/7/2017,49.7034,49.9566,49.5536,49.8412,1367558
6/8/2017,49.9726,50.0408,49.5939,49.9751,1679894
6/9/2017,50.0353,50.0358,47.4417,48.2752,3630500
6/12/2017,47.7079,48.1697,46.6169,47.8617,4182117
6/13/2017,48.3707,48.6628,47.8716,48.2941,1995814
6/14/2017,48.5429,48.7519,47.7472,48.1662,1498322
6/15/2017,47.1755,47.8054,46.7948,47.7806,2416090
6/16/2017,47.6676,47.7691,47.2093,47.7029,2547028
6/19/2017,48.2518,48.732,48.1797,48.529,1461848
6/20/2017,48.5335,48.8062,48.1797,48.219,1291115
6/21/2017,48.3086,48.7504,48.2274,48.6967,1156080
6/22/2017,48.6111,48.7918,48.4342,48.5987,1004674
6/23/2017,48.5429,49.0963,48.4912,49.0699,1556543
6/26/2017,49.2644,49.463,48.2856,48.3732,1510688
6/27/2017,47.8512,48.1308,47.1291,47.1789,2431972
6/28/2017,47.3069,47.9329,46.5853,47.8219,2732506
6/29/2017,47.3412,47.3566,46.2589,46.6679,3191417
6/30/2017,46.9749,47.0251,46.2593,46.2628,2276776
7/3/2017,46.439,46.4898,45.5478,45.7543,1686748
7/5/2017,45.9901,46.5917,45.713,46.3912,2084091
7/6/2017,46.0299,46.5843,45.7737,46.1638,2005268
7/7/2017,46.3278,47.0083,46.2683,46.8167,1655389
7/10/2017,46.8734,47.4297,46.8734,47.3237,1444552
7/11/2017,47.2998,47.5173,47.0311,47.4496,1454293
7/12/2017,47.8144,48.2508,47.6243,48.1528,1594492
7/13/2017,48.309,48.7022,48.0105,48.212,1517317
7/14/2017,48.4683,48.6445,48.2767,48.6131,1074471
7/17/2017,48.5837,48.9335,48.309,48.5658,1652563
7/18/2017,48.4364,49.3068,48.3707,49.1127,1406610
7/19/2017,49.265,49.5431,49.1157,49.4023,1405428
7/20/2017,49.6128,49.6964,48.9967,49.3734,1411635
7/21/2017,49.2148,49.5188,48.9744,49.4556,1456361
7/24/2017,49.4685,50.0701,49.2781,49.678,3965573
7/25/2017,48.3041,48.6042,47.9607,48.221,5905373
7/26/2017,48.4075,48.4657,47.783,48.0358,2211052
7/27/2017,48.2284,48.2454,46.6301,47.3989,3700210
7/28/2017,47.174,47.8607,47.0406,47.6885,1805163
7/31/2017,47.7717,47.831,46.8622,47.0501,2282479
8/1/2017,47.165,47.4974,47.0232,47.1028,1326116
8/2/2017,47.1928,47.2292,46.4041,47.1565,2029712
8/3/2017,47.2292,47.274,46.7485,46.7913,1118573
8/4/2017,46.9729,47.1516,46.7662,47.0645,1248605
8/7/2017,47.1506,47.2222,46.9505,47.0625,1438875
8/8/2017,46.9899,47.3979,46.8998,46.9849,1497904
8/9/2017,46.6992,46.9634,46.4738,46.7803,1394185
8/10/2017,46.5276,46.5923,45.8696,45.9598,2694512
